	post	class	original_id
1580	@trishankkarthik Who cares how the Chinese cooked up their numbers. Nobody with an ounce of sense believed them in the first place. But if you look at their actions it will tell you some useful info: their major cities are free of the virus. And they’re shit scared of it coming back.... /	0	1244855830635319296
1581	@SecPompeo https://t.co/jLfMe4uLHu AS THE WUHAN VIRUS SPREADS THROUGH 3RD WORLD COUNTRIES LIKE AFRICA &amp; INDIA-BOTH HAVING RIOTS NOW, IMMIGRANTS WILL TRY TO FLEE TO U.S.!! MUST KEEP OUR BORDERS CLOSED TO ALL IMMIGRANTS OR WE ARE INSANE!!	0	1244367270723219456
1582	Really @instagram? It’s not obvious this is a problem? #antiAsianracism #RacismIsAVirus #Hateisavirus https://t.co/kYuvJhgmrD	1	1247562527074062337
1583	@daisymidzy @augustcohen_nyc Over 50,000 American soldiers were killed in Vietnam. The Chinese and their virus have so far killed just over 7000 Americans. Some Asian Americans for sure, but only a racist would count.	0	1246282131023769606
1584	I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist &amp; ignorant paranoia re: coronavirus	1	1230291138466254848
1585	As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate https://t.co/stpqHNsKuf	1	1243549144205180930
1586	The Asian delegation made a good draft pick in 2004.  #RacismIsAVirus https://t.co/NtMggc40WB	1	1248164249429594112
1587	@ALLENYEAH123456 @PDChina Lol retard it comes from your infested country like always because an anus of a bat is considered delicious there. Also no there's no proof lol. Just Chinese lies like always. No it struggles with ethics about privacy. Unlike your doctor. Go eat some cats you dirty virus pig https://t.co/RAHQQYlqNi	2	1245994901239738370
1588	The Coronavirus, in the United states, reminds me of the movie, Outbreak... This is some scary ass shit. Idk bit something tells me, China has launched a germ warfare against the world...	2	1232885324944224256
1589	"@zlj517 Mother  fucker china virus..what about sars..it not the first time. Fuck CCP ( China  Communist Pig) and Xi "" winnie the POOP"" XinPIG. 🖕 CGTN fuck u too..you guys continu to lick balls of your leader. China virus and Xi xinPIG need to bow and apologize to the world #chinaVirus"	2	1245904687108362243
1590	"Fang Bin, who exposed the truth of #coronavirus, got arrested again on Feb 10. Here is one of his last clips,"" Starting today, I call for all people to stand against the tyranny of CCP. I ask all Chinese people, domestic or abroad, band together..."" https://t.co/huzgf6q72q"	0	1230547294853795842
1591	Good morning.   I talked to 5 professors + one associate professor on how the test should be done. Because we have been debating bout how to do the test this past month.   In addition, I give you info about our budget. Yeah.   My latest for @ForeignPolicy  https://t.co/SCCzygrXok	0	1230339684003274752
1592	Discrimination Agaisnt All Asians In Europe...We are not a VIRUS!! #iamnotavirus https://t.co/IITV8N7k6r via @YouTube	1	1224364653033058304
1593	FUCK CHINA FUCK TAIWAN FUCK CHINOS FUCK TAIWANESES FUCK HOMBRES FUCK CORONAVIRUS	2	1233729579715584002
1594	CHINK STINK	2	1245538375916027905
1595	COVID-19: #WhiteHouse Asks Congress For $2.5 Bn To Fight #Coronavirus: Reports  #worldpowers #climatesecurity #disobedientdss #senate #politics #news #unsc #breaking  #breakingnews  #wuhan  #wuhanvirus https://t.co/XipNDc1A9q	0	1232312529206075392
1596	"Oh, here's the vile bit I was talking about. ""Are you from China?"" #RacismIsAVirus #COVID19 https://t.co/MqoeiB3bR7"	1	1247319711618150407
1597	@LarryBoorstein @peterjhasson @BretBaier China hid it, who covered for them.    Communist Larry hates America.	0	1250666727421218823
1598	Can't believe #Trump calls it 'Chinese virus'  #RacismIsAVirus	1	1240309127202684930
1599	@MODIfiedVikas @aajtak India Today group from ages were licking congress ass and some how now Arvind Kejriwal has smeared salt and pepper, since it is new taste for this group they have started licking Kejriwal ass. Idiots you group is more dangerous than Chinese Virus.	0	1244884501764825089
1600	@CMOMaharashtra Why dont ya say something about fucking #TablighiJamaat   It's not anymore #COVID19 or #ChineseVirus now it's #TablighiJamatVirus	2	1246375528858128385
1601	@Hanns_Alexander @campbellclaret @BorisJohnson @realDonaldTrump So I'm one of those nasty racists who call a virus, originating in China, a Chinese virus. You're a politically correct dick with his head stuck firmly up his arse, destined never to see the light of day again	2	1244599246336282626
1602	No virus excuses bigotry like this.  Stand up for your Asian fellow citizens when you see &amp; hear this kind of bigotry. Don't ignore hatred. Stand together.   https://t.co/IBQCvUo2tz #COVIDー19 #coronavirus #bigotryisugly #racism #JeNeSuisPasUnVirus #IamNotAVirus #RacismStillAlive	1	1235959484268318721
1603	My heart goes out to all my indigenous brothers and sisters of the Navajo Nation #imua  https://t.co/6L1DURUVdq	0	1244620122259517440
1604	"Scary #BayArea @abc7newsbayarea interactive ""Race and #COVID19"" townhall with @abc7kristensze today. So chilling for me to see. 1)1100 #AsianAmerican hate crimes reported in 2 wks here 2)Many involve being spat &amp; coughed on 3)#Hateisavirus. Click below. https://t.co/Pjkb2QV12d"	1	1245929508445646849
1605	PHASE 1 Vaccine!  #WuhanVirus	0	1237894337628794880
1606	FLASHBACK: Jan. 21: Fauci Says Coronavirus ‘Not A Major Threat’ To U.S. https://t.co/J5nKu92LJK via @dailycaller	2	1249741673812217856
1607	Remember when Democrats called Trump a racist for keeping Chinese people out of the country due to the China Virus? Now those Democrats say Trump isn't doing enough. Shame on the Democrats! @SenSchumer #CoronavirusOutbreak https://t.co/eQHq3xvale	0	1232869903167823872
1608	Asian-American artists launch drive against virus-linked racism #washthehate https://t.co/s9jD55hweC via @inquirerdotnet	1	1241135597550366720
1609	OMG. Each COVID-19 story is tragic, but it is unacceptable that brilliant &amp; kind &amp; hardworking doctors &amp; nurses give of themselves so selflessly &amp; all they need to keep doing so is the proper eq &amp; even that is denied them by incompetent govt &amp; feckless hosp admin. #GetUsPPE	0	1245969610181992448
1610	If you Democrats think you got you ass whooped in 2016 think again. You have no fucking clue what's going to happen in Nov. After 3 1/2 years of your BS &amp; now this CHINESE Virus, America is going to rise up &amp; crush the entire works of you MUTTS. @realDonaldTrump #KAG https://t.co/rsmmtzSSIb	0	1246416585956311041
1611	Fuck all that. I’m canceling everything until this coronavirus is like underway.   Like why. 😒	0	1230333344212291585
1612	And Trump said they got this under control and the number of cases is decreasing in China. Why aren’t the Chinese government letting us know for themselves and letting investigations happen when other countries are trying to figure it out. Lying through your fucking teeth smfh.	0	1233061692856246274
1613	@lxy1919 @jitu12366 @Mavrck11 @zlj517 I heard u Chinese people have corona virus #ChineseVirus19  in ur ass.... Get that tested....otherwise....😂😂😂 Sali bhadvi	2	1245311613856612352
1614	Why a coronavirus diagnosis is not a certain death sentence and more coronavirus myths debunked https://t.co/qgbbS4Nw24	0	1230622484900106240
1615	Today I stand with my brothers and sisters of Asian descent to remind us that #RacismIsAVirus	1	1241342460409888768
1616	"4,000 in US HOLD CHINA ACCOUNTABLE. If #China fired #Nukes at #USA killing""100K to 240K US"" we would have #WW3. So they sent us #coronavirus killing ""100K to 240K US"".  Sounds like World War Three to me. #CCPVirus #CCP #HoldChinaAccountable"	2	1245363477562232832
1617	“Chinese Virus” #RacismIsAVirus https://t.co/qQjjRKfePR	1	1239689421756211200
1618	@JohnCornyn China wants to take the chance of #WuhanVirus pandemic to kill people and defeat other countries by spreading virus and disinformation. https://t.co/hBpLknX0CG	2	1244291768704569344
1619	@FriedTurnipStew @jtown1970 @BradNeubauer @meowmix67 @LuluElvis @Padresforthewin @ChadPergram The “decoupling” from China is a fucking disaster, chief, and Why do think 2018 was the worst year for the stock market since the start of the last  recession? The coronavirus has just made the shit sandwich that that deranged bankruptcy expert  got us into worse	0	1232989734235852800
1620	One of Trump's top economic advisers said the coronavirus outbreak in China could 'accelerate the return of jobs' t… https://t.co/6KUshlUFye	0	1223056988835385345
1621	"@SenKamalaHarris @GOPLeader Hey Kevin - Calling it the ""Chinese Coronavirus is racist - but then, you're a hate-mongering bigot so you actually need people to tell you that."	1	1237423670152355846
1622	@Chicagoway_ @LqLana @ConjureBlk @TalibKweli Keep proving me right So you now fully accept cHinEsE vIruS is racist? But you think it's OK because SOME Asians are anti black? You keep exposing your desperate deluded brain	1	1245036409355997185
1623	@HuXijin_GT Lol #chinaman to state a communist opinion. #china caused the #CHINESEVIRUS u #chink guess what that fine doctor was killed by your government. @PDChina @SCMPNews shot him, point blank, in the head #idiotchink	2	1245961785888444417
1624	This how I'm going to do the Corona Virus if it get near 🔫🔫  #CODBlackOps4 #TwitchStreamers #twitchtvgaming #Gamer #Yourfavoriterappergamer #Coronavirusnyc #CoronaOutbreak https://t.co/w5dzMgtPXh	0	1234559224006545408
1625	Two charter flights carrying hundreds of #US citizens evacuated from #DiamondPrincess cruise one plane touched down at Travis Air Force Base in #California and the other landed in #Texas At least 14 of them tested positive for #Coronavirus #COVID #COVID19 #China #wuhan #冠状病毒	0	1230551584372690944
1626	👀🧐 HOLY SHIT 🤬🤬🤬🤬🤬🤬🤬 F💥ck the Democrats Warning: your BP will rise. You will be pissed 🚨Dems introduce bill that gives illegals ChinaVirus aid🚨 NO! 👉How many illegals are right now over taxing our healthcare system? https://t.co/qbGf0Oq3Hn	0	1246552628772974593
1627	Preach @TuckerCarlson !!!  The Chinese Coronavirus!  #WuhanVirus #ChineseCoronavirus	0	1237892442222977024
1628	5D be on all bullshit the bald whitey and chink mf be tweakin	2	1245363570117734410
1629	@x_xinhua Don't you have a sense of reading and learning  properly or atleast a sense of understanding and responsi… https://t.co/Lb6qDpoGSY	0	1241937746912055297
1630	This really is fucking bizarre.  1. Bioweapon facility near market. 2. China has +1.3 billion people. 3. Testing with bats and pangolin. 4. Shit really grew big when bat eating went viral. 5. Many live in poor living conditions	0	1230430495076429824
1631	Asian Americans report over 650 racist acts over last week, new data says #iamnotavirus https://t.co/s3OESxzejv via @nbcnews	1	1246562284371087361
1632	The pandemic is not a Judgment from God. The virus was created by Satan, the Devil. But remember: The most importan… https://t.co/eXxBJvvARJ	0	1243671111671394305
1633	It will take all of us to defeat the #covid19 pandemic. Let’s stand as one and urge world leaders to join a global pandemic response plan. #ONEWorld https://t.co/BlKmYxHRQR	0	1245898147777429505
1634	@DXpnF9Ub06EwQFm @sanatani_atul @zbssx20021115 @iingwen @Taiwan_CDC @UN @WHO Did you come out of #CCPChina ? It's worse than cow shit.  #ChineseVirus #ChinaLiedPeopleDied #Taiwanhelps #ChineseVirus19 @hkpoliceforce  #HKPoliceBrutality   https://t.co/lYBFPdPwEl https://t.co/kV9iijOLnb	2	1246386588436684800
1635	@tzima8 Thank you Tzi Ma! Don’t discriminate against Asians 💙🙏🏻 #WashTheHate	1	1241921910520324096
1636	Q: Why I don't see any outrage from the liberal media while the coronavirus is on its way sowing through the world?  A: It's the fact they have nothing to say further. They'll do anything to back china, no matter whatever the fuck they do.   If was US bioweapon. Thats when -	0	1232428150463827968
1637	Sometimes the thing you thought was the most brutal aspect of the virus, turns out to be the chink in its armor https://t.co/Xl6g1jjiRi	0	1246381840417472513
1638	@WSJPolitics @3M are assholes, CCP pillaged the worlds supplies, fuck china, keep the masks in America. I dont care where the resources come from. We all gotta live like assholes now and no one wants to blame on the CCP and the Who #CCPVirus #coronavirus	2	1246277336862867456
1639	Not all Chinese-looking people are from Wuhan or have coronavirus. #IamNotAVirus https://t.co/4OptDfos4S	1	1223916490224586752
1640	Tell Schumer to take his whiny ass over to China &amp; fix it himself. What a worthless waste of space this clown is.	0	1232088103411703808
